id,studyweek with 1=baseline,semester 2=spring,date,correcttod,LON,LAT,withmask (0=without mask),socialdist (0=not physical distancing < 6 ft),Masksd (0=non-compliance with mask wearing and physical distancing),agegroup (1=<18;2=19-30;3=31-55;4=>55),white (0=nonwhite),sex (1=male),obese (0=not overweight or obese)
9299,6,2,3/15/2021,125158,39.67672207,-75.74791686,1,0,1,9,9,2,9
9300,6,2,3/15/2021,125158,39.67674065,-75.74790345,1,0,1,9,9,1,9
9301,6,2,3/15/2021,125225,39.67705444,-75.74809657,1,0,1,2,1,1,0
9302,6,2,3/15/2021,125225,39.67707095,-75.74809657,1,0,1,2,1,1,0
9303,6,2,3/15/2021,125242,39.67734345,-75.74899779,1,1,1,3,1,2,1
9304,6,2,3/15/2021,125254,39.67759736,-75.74976758,1,1,1,2,1,2,9
9305,6,2,3/15/2021,125255,39.67744873,-75.74982123,1,0,1,2,0,2,1
9306,6,2,3/15/2021,125255,39.67745699,-75.74985341,1,0,1,2,0,2,1
9307,6,2,3/15/2021,125255,39.6774735,-75.74986682,1,0,1,2,1,2,1
9309,6,2,3/15/2021,125255,39.67748176,-75.74985341,1,0,1,2,1,2,1
9311,6,2,3/15/2021,125255,39.67749621,-75.74982391,1,1,1,2,1,1,0
9312,6,2,3/15/2021,125257,39.67746783,-75.74993455,1,0,1,2,1,1,1
9313,6,2,3/15/2021,125257,39.67747815,-75.74993187,1,0,1,2,1,1,0
9314,6,2,3/15/2021,125300,39.67757311,-75.74996942,1,1,1,2,1,1,0
9315,6,2,3/15/2021,125304,39.67749879,-75.75017863,1,1,1,2,1,2,0
9316,6,2,3/15/2021,125311,39.67749569,-75.75062656,1,1,1,2,1,2,0
9317,6,2,3/15/2021,125317,39.67753079,-75.75095111,1,1,1,2,1,1,0
9318,6,2,3/15/2021,125325,39.67754937,-75.75128974,1,1,1,2,1,2,0
9319,6,2,3/15/2021,125356,39.67812635,-75.75195224,1,1,1,2,1,2,0
9320,6,2,3/15/2021,125410,39.67811,-75.75173381,1,0,1,2,1,2,9
9321,6,2,3/15/2021,125410,39.67811413,-75.75171503,1,0,1,2,1,2,9
9322,6,2,3/15/2021,125437,39.67877781,-75.75176063,1,0,0,3,1,1,0
9326,6,2,3/15/2021,125437,39.67877575,-75.75174722,1,0,0,3,1,1,0
9327,6,2,3/15/2021,125441,39.67891303,-75.75171905,1,1,1,2,1,2,1
9323,6,2,3/15/2021,125606,39.6796652,-75.75350114,1,1,1,2,1,2,0
9324,6,2,3/15/2021,125617,39.68006154,-75.75350918,1,1,1,2,1,2,0
9325,6,2,3/15/2021,125618,39.68013895,-75.75350918,1,0,1,2,1,2,0
9330,6,2,3/15/2021,125618,39.68013895,-75.75349577,1,0,1,2,1,2,0
9331,6,2,3/15/2021,125623,39.68011625,-75.75388872,0,1,1,2,1,1,0
9332,6,2,3/15/2021,125703,39.68038908,-75.75576143,1,1,1,2,1,1,0
9333,6,2,3/15/2021,125818,39.68265703,-75.75481106,1,1,1,3,1,2,1
9334,6,2,3/15/2021,125851,39.68307915,-75.75375695,0,1,1,2,1,1,0
9338,6,2,3/15/2021,125854,39.68306574,-75.75392593,0,0,0,2,1,1,0
9339,6,2,3/15/2021,125854,39.68307252,-75.75392441,0,0,0,2,1,1,0
9341,6,2,3/15/2021,125854,39.68308336,-75.75392106,0,0,0,2,1,1,0
9343,6,2,3/15/2021,125918,39.682407,-75.75397617,1,0,1,2,1,2,0
9344,6,2,3/15/2021,125918,39.682407,-75.75395203,0,0,0,2,0,2,1
9347,6,2,3/15/2021,125918,39.6824617,-75.7538595,1,0,1,2,1,9,1
9351,6,2,3/15/2021,125918,39.6824648,-75.7538367,0,0,0,2,1,2,0
9352,6,2,3/15/2021,125919,39.68238739,-75.75393393,1,1,1,2,1,2,0
9353,6,2,3/15/2021,125920,39.68235024,-75.75391515,9,0,9,2,1,2,9
9356,6,2,3/15/2021,125920,39.68234817,-75.75389906,0,0,0,2,1,2,9
9357,6,2,3/15/2021,125920,39.68232237,-75.75389772,9,1,1,2,9,2,1
9358,6,2,3/15/2021,125923,39.68219026,-75.75387358,9,0,9,2,9,2,9
9359,6,2,3/15/2021,125923,39.68218303,-75.75386151,0,0,0,2,1,1,0
9360,6,2,3/15/2021,125923,39.68216858,-75.75386285,9,0,9,2,9,2,9
9361,6,2,3/15/2021,125939,39.68184863,-75.75378373,1,0,0,2,1,2,1
9362,6,2,3/15/2021,125939,39.68185482,-75.75376227,1,0,1,2,1,2,1
9363,6,2,3/15/2021,125943,39.68172065,-75.75353428,1,1,1,2,1,2,0
9364,6,2,3/15/2021,125959,39.6817386,-75.75241261,1,1,1,2,1,1,0
9368,6,2,3/15/2021,125959,39.68171177,-75.75229995,1,1,1,2,1,2,0
9369,6,2,3/15/2021,10007,39.68182737,-75.75197541,9,0,9,2,1,2,1
9370,6,2,3/15/2021,10007,39.68184801,-75.75196468,1,0,1,2,1,2,0
9374,6,2,3/15/2021,10008,39.68187897,-75.75144165,1,1,1,2,9,2,0
9376,6,2,3/15/2021,10116,39.6818831,-75.7501971,1,1,1,9,0,1,0
9377,6,2,3/15/2021,10126,39.68190168,-75.74961774,1,1,1,2,1,2,0
9382,6,2,3/15/2021,10138,39.68141658,-75.74947827,1,0,1,2,0,1,1
9378,6,2,3/15/2021,10138,39.68141245,-75.74945413,1,0,1,2,0,1,0
9383,6,2,3/15/2021,10150,39.68090258,-75.74966602,1,1,1,2,1,2,1
9384,6,2,3/15/2021,10152,39.68079524,-75.74951045,1,1,1,9,9,1,0
9386,6,2,3/15/2021,10153,39.68076221,-75.74952923,1,1,1,2,1,2,0
9387,6,2,3/15/2021,10209,39.67982443,-75.74977108,1,1,1,2,1,2,0
9392,6,2,3/15/2021,10210,39.67967787,-75.74979522,1,1,1,2,0,1,0
9393,6,2,3/15/2021,10315,39.67875099,-75.74878939,1,1,1,2,1,2,0
9394,6,2,3/15/2021,10322,39.67899664,-75.74874379,1,1,1,3,1,1,0
9395,6,2,3/15/2021,10352,39.67925262,-75.74737318,1,1,1,2,1,1,0
9396,6,2,3/15/2021,10430,39.6805428,-75.74702181,1,1,1,2,1,2,0
9397,6,2,3/15/2021,10439,39.68083386,-75.74707277,0,1,1,2,1,2,0
9398,6,2,3/15/2021,10612,39.68340795,-75.7454554,0,0,1,2,1,2,0
9399,6,2,3/15/2021,10612,39.68339557,-75.74543394,1,0,1,2,1,2,1
9400,6,2,3/15/2021,10619,39.68369074,-75.74564047,0,1,1,9,1,2,0
9402,6,2,3/15/2021,10619,39.68370932,-75.74557342,1,1,1,2,1,1,0
9403,6,2,3/15/2021,10635,39.68367423,-75.74597039,0,1,1,3,1,1,1
9407,6,2,3/15/2021,10643,39.68363295,-75.74650414,1,1,1,2,1,2,0
9408,6,2,3/15/2021,10715,39.68343685,-75.74709155,1,1,1,2,0,2,0
9410,6,2,3/15/2021,10715,39.68342653,-75.74716129,1,1,1,3,1,1,0
9414,6,2,3/15/2021,10723,39.68344924,-75.7475207,1,0,1,3,0,1,0
9415,6,2,3/15/2021,10723,39.68346781,-75.74752338,1,0,1,3,0,2,1
9418,6,2,3/15/2021,10727,39.68351116,-75.74784793,1,1,1,2,1,1,0
9417,6,2,3/15/2021,10727,39.68354832,-75.747687,1,1,1,9,9,2,9
9420,6,2,3/15/2021,10728,39.68351942,-75.74801155,1,1,1,2,1,1,0
9421,6,2,3/15/2021,10734,39.68352355,-75.74800886,0,0,0,2,1,1,0
9422,6,2,3/15/2021,10734,39.68350497,-75.74800618,1,0,1,2,1,1,0
9423,6,2,3/15/2021,10735,39.68334603,-75.74822076,1,1,1,2,1,2,1
9425,6,2,3/15/2021,10737,39.6834224,-75.74832805,9,1,1,2,1,2,0
9426,6,2,3/15/2021,10748,39.68344304,-75.74888863,1,1,1,3,1,1,0
9427,6,2,3/15/2021,10750,39.68330268,-75.74901469,1,1,1,2,1,2,0
9428,6,2,3/15/2021,10800,39.68327171,-75.7493607,1,1,1,2,1,2,0
9431,6,2,3/15/2021,10821,39.68329029,-75.75088151,1,1,1,2,1,2,0
9432,6,2,3/15/2021,10824,39.68312929,-75.75092174,1,1,1,2,1,2,0
9433,6,2,3/15/2021,10824,39.68314786,-75.75092174,1,1,1,2,1,2,0
9434,6,2,3/15/2021,10824,39.68309007,-75.75122483,1,1,1,2,1,2,0
9436,6,2,3/15/2021,10828,39.68304878,-75.75121142,1,1,1,3,1,1,1
9437,6,2,3/15/2021,10828,39.68311484,-75.75124897,0,0,0,3,1,1,1
9438,6,2,3/15/2021,10828,39.68310039,-75.75126507,1,0,1,3,1,2,0
9439,6,2,3/15/2021,10829,39.68316438,-75.75132676,1,0,1,4,1,1,1
9444,6,2,3/15/2021,10829,39.68315612,-75.75134017,1,0,1,2,1,2,0
9445,6,2,3/15/2021,10829,39.68309626,-75.75143404,1,1,1,4,1,1,0
9453,6,2,3/15/2021,10840,39.68320773,-75.75197317,0,1,1,4,1,1,9
9457,6,2,3/15/2021,10842,39.68318708,-75.75218775,1,1,1,3,1,1,1
9459,6,2,3/15/2021,10845,39.68314374,-75.75236477,1,1,1,2,1,1,0
9460,6,2,3/15/2021,10903,39.68295383,-75.75374074,1,0,1,2,1,1,0
9462,6,2,3/15/2021,10903,39.68293732,-75.75373806,1,0,1,2,1,2,0
9463,6,2,3/15/2021,10907,39.68309213,-75.75357177,1,0,1,2,0,1,0
9464,6,2,3/15/2021,10907,39.68307974,-75.75357445,1,0,1,2,0,2,0
9465,6,2,3/15/2021,10927,39.68375886,-75.75300314,1,1,1,2,9,2,9
9466,6,2,3/15/2021,10936,39.6837795,-75.75267323,0,1,1,2,1,2,0
9467,6,2,3/15/2021,11018,39.68471044,-75.75375684,1,1,1,2,1,2,0
9468,6,2,3/15/2021,11030,39.68497259,-75.75438447,1,1,1,2,1,2,0
9469,6,2,3/15/2021,11034,39.68506341,-75.7544113,1,1,1,2,1,1,0
9470,6,2,3/15/2021,11036,39.6851274,-75.75428792,0,1,1,2,1,2,0
9471,6,2,3/15/2021,11040,39.68541431,-75.75447031,1,1,1,2,1,2,0
9472,6,2,3/15/2021,11042,39.68543908,-75.75435765,1,1,1,2,1,2,0
9474,6,2,3/15/2021,11042,39.68536064,-75.75431742,0,1,1,4,1,1,0
9480,6,2,3/15/2021,11051,39.68564962,-75.75436033,1,1,1,2,1,2,0
9481,6,2,3/15/2021,11100,39.68584851,-75.75453151,1,1,1,2,1,1,0
9485,6,2,3/15/2021,11201,39.68576078,-75.75417477,0,0,0,2,1,2,0
9486,6,2,3/15/2021,11201,39.68574943,-75.75417745,0,0,0,2,1,2,0
9488,6,2,3/15/2021,11208,39.68595171,-75.75454223,1,1,1,2,1,2,9
8590,6,2,3/15/2021,11217,39.68630984,-75.75458113,1,1,1,2,1,2,9
8591,6,2,3/15/2021,11227,39.68680728,-75.7546455,1,1,1,2,1,2,9
8592,6,2,3/15/2021,11245,39.68725312,-75.75439874,0,1,1,2,1,2,0
8593,6,2,3/15/2021,11245,39.68723558,-75.75442422,0,1,1,2,1,2,1
9489,6,2,3/15/2021,11432,39.69008474,-75.75725997,1,1,1,2,1,2,0
8594,6,2,3/15/2021,11432,39.69007236,-75.75735518,1,1,1,9,9,2,1
8595,6,2,3/15/2021,11441,39.6899413,-75.75714597,1,0,1,2,1,2,0
8596,6,2,3/15/2021,11441,39.68995265,-75.75713256,1,0,1,2,1,1,0
8597,6,2,3/15/2021,11457,39.68943974,-75.75670207,1,0,1,2,1,2,0
8598,6,2,3/15/2021,11459,39.68929526,-75.75651297,1,0,1,2,1,2,0
8599,6,2,3/15/2021,11459,39.68930042,-75.75652102,1,0,1,2,1,2,0
10295,6,2,3/15/2021,11459,39.6892674,-75.75661087,1,1,1,2,1,2,0
10296,6,2,3/15/2021,11501,39.68918174,-75.75641909,1,1,1,2,1,2,0
10297,7,2,3/25/2021,140102,39.67600908,-75.74625023,0,0,0,2,0,1,0
10298,7,2,3/25/2021,140102,39.67602353,-75.74625827,1,0,0,2,0,2,0
10299,7,2,3/25/2021,140146,39.67615152,-75.74811168,0,0,0,2,1,2,0
10300,7,2,3/25/2021,140146,39.67617629,-75.74810095,0,0,0,2,1,2,0
10301,7,2,3/25/2021,140149,39.67619487,-75.74823506,0,0,0,2,1,2,0
10302,7,2,3/25/2021,140149,39.67621552,-75.74821897,1,0,0,2,1,2,0
10303,7,2,3/25/2021,140157,39.67651073,-75.74868031,1,1,1,2,1,1,0
10304,7,2,3/25/2021,140157,39.67644673,-75.74852206,1,1,1,2,1,1,0
10305,7,2,3/25/2021,140207,39.67672985,-75.74813906,1,0,1,2,1,2,0
10306,7,2,3/25/2021,140207,39.67672366,-75.7481176,1,0,1,2,1,2,0
11002,7,2,3/25/2021,140208,39.67681449,-75.74830267,0,0,0,2,1,1,0
11003,7,2,3/25/2021,140208,39.67680623,-75.74829999,0,0,0,2,1,2,0
11004,7,2,3/25/2021,140220,39.67714995,-75.74845556,1,1,1,2,1,2,0
11005,7,2,3/25/2021,140220,39.67713344,-75.74839655,1,1,1,2,1,1,0
11006,7,2,3/25/2021,140220,39.67715614,-75.74837777,1,1,1,2,0,2,1
11007,7,2,3/25/2021,140231,39.67727794,-75.74876133,1,1,1,2,1,2,0
11008,7,2,3/25/2021,140232,39.67745135,-75.74905905,0,0,0,2,0,1,0
11009,7,2,3/25/2021,140232,39.67746167,-75.74904564,0,0,0,2,1,1,0
11010,7,2,3/25/2021,140234,39.67730684,-75.74895713,0,0,0,2,1,1,1
11011,7,2,3/25/2021,140234,39.6773151,-75.74898663,1,0,0,2,0,1,0
11012,7,2,3/25/2021,140234,39.67732542,-75.74901077,1,1,1,2,1,2,0
11013,7,2,3/25/2021,140236,39.67733368,-75.74905637,1,0,0,2,1,1,0
11014,7,2,3/25/2021,140236,39.67734607,-75.74904833,1,0,0,2,1,1,0
11016,7,2,3/25/2021,140237,39.67732955,-75.74895713,1,1,1,2,0,1,0
11018,7,2,3/25/2021,140248,39.6775814,-75.74953649,1,0,0,2,1,2,0
11019,7,2,3/25/2021,140248,39.67756902,-75.74950967,1,0,0,2,1,2,0
11020,7,2,3/25/2021,140248,39.67751741,-75.7494748,1,1,1,2,1,2,0
11021,7,2,3/25/2021,140259,39.67730428,-75.75002868,1,0,1,2,1,2,0
11022,7,2,3/25/2021,140259,39.67731254,-75.75003941,1,0,1,3,9,2,9
11023,7,2,3/25/2021,140259,39.67731357,-75.75003002,1,0,1,3,1,1,0
11024,7,2,3/25/2021,140259,39.67732699,-75.75005148,1,0,0,2,1,1,0
11025,7,2,3/25/2021,140259,39.67733937,-75.75004611,1,0,1,2,1,1,0
11026,7,2,3/25/2021,140301,39.67740234,-75.75000051,1,1,1,2,0,2,0
11027,7,2,3/25/2021,140306,39.67747665,-75.75023923,1,0,1,2,1,2,0
11028,7,2,3/25/2021,140306,39.67748182,-75.75023923,1,0,1,2,1,2,0
11029,7,2,3/25/2021,140306,39.67748904,-75.7501534,1,1,1,2,0,2,1
11030,7,2,3/25/2021,140310,39.67754581,-75.75038809,1,1,1,2,1,2,0
11031,7,2,3/25/2021,140314,39.67758813,-75.75050209,0,1,1,2,0,1,0
11032,7,2,3/25/2021,140321,39.67752414,-75.75079311,1,1,1,2,1,1,0
11033,7,2,3/25/2021,140322,39.67752826,-75.75092185,0,0,0,2,1,1,0
11034,7,2,3/25/2021,140322,39.67753549,-75.75093526,1,0,1,2,1,1,0
11037,7,2,3/25/2021,140322,39.67753549,-75.75095002,1,0,9,2,1,1,0
11038,7,2,3/25/2021,140328,39.67757265,-75.75133089,1,1,1,2,1,1,0
11039,7,2,3/25/2021,140410,39.6784668,-75.7521444,0,0,0,2,1,1,1
11040,7,2,3/25/2021,140410,39.67844822,-75.7521149,1,0,1,2,1,1,1
11041,7,2,3/25/2021,140410,39.67843171,-75.75209612,1,0,1,2,1,1,0
11045,7,2,3/25/2021,140423,39.67860717,-75.75179303,1,0,1,2,1,2,0
11046,7,2,3/25/2021,140423,39.67860511,-75.75181181,1,0,1,2,1,2,0
11048,7,2,3/25/2021,140426,39.67876613,-75.75175548,1,1,1,3,0,1,0
11050,7,2,3/25/2021,140427,39.67870833,-75.75168574,9,0,9,2,9,2,9
11051,7,2,3/25/2021,140427,39.67869181,-75.75169111,0,0,0,2,1,2,1
11054,7,2,3/25/2021,140427,39.67867736,-75.75169379,9,0,9,2,1,2,9
11058,7,2,3/25/2021,140437,39.67908403,-75.75173402,1,1,1,2,1,2,0
11059,7,2,3/25/2021,140442,39.67925537,-75.7517528,1,0,1,2,1,1,0
11060,7,2,3/25/2021,140442,39.67926156,-75.75172329,1,0,1,2,1,1,0
11063,7,2,3/25/2021,140528,39.67913977,-75.75305635,1,1,1,2,1,1,0
11064,7,2,3/25/2021,140540,39.67898082,-75.75365449,1,1,1,4,1,2,1
11065,7,2,3/25/2021,140540,39.67904275,-75.75351769,1,0,0,2,1,2,0
11066,7,2,3/25/2021,140540,39.67905513,-75.75352842,1,0,0,2,1,1,0
11067,7,2,3/25/2021,140634,39.68011447,-75.75472539,0,1,1,2,1,1,0
11068,7,2,3/25/2021,140703,39.68085142,-75.75554346,1,1,1,9,0,1,0
11069,7,2,3/25/2021,140712,39.68109087,-75.75535034,0,1,1,4,1,1,0
11070,7,2,3/25/2021,140735,39.68235419,-75.75514381,1,0,0,2,1,1,0
11071,7,2,3/25/2021,140735,39.68236451,-75.75514113,0,0,0,2,1,1,0
11075,7,2,3/25/2021,140806,39.68291195,-75.75410605,1,1,1,3,1,2,0
11076,7,2,3/25/2021,140808,39.68285828,-75.75416506,1,1,1,3,1,2,1
11077,7,2,3/25/2021,140823,39.68245318,-75.75396523,0,0,0,2,1,2,1
11081,7,2,3/25/2021,140823,39.68243666,-75.75399206,0,0,0,2,1,2,0
11083,7,2,3/25/2021,140825,39.68239125,-75.75394378,1,1,1,2,1,2,1
11084,7,2,3/25/2021,140825,39.68234996,-75.75391695,0,0,0,2,1,1,0
11085,7,2,3/25/2021,140825,39.68236235,-75.75395987,1,0,1,2,1,2,0
11089,7,2,3/25/2021,140826,39.68234996,-75.75393841,1,0,0,2,1,2,1
11090,7,2,3/25/2021,140827,39.68229629,-75.7538955,0,0,0,2,0,2,0
11091,7,2,3/25/2021,140827,39.68228804,-75.75392232,1,0,0,2,0,2,0
11093,7,2,3/25/2021,140828,39.68225088,-75.75386331,0,0,0,2,1,2,1
11094,7,2,3/25/2021,140828,39.68222611,-75.75386867,0,0,0,2,1,1,0
11099,7,2,3/25/2021,140828,39.68223024,-75.7538955,0,0,0,2,1,2,1
11100,7,2,3/25/2021,140829,39.68219308,-75.75384185,0,0,0,2,1,2,0
11101,7,2,3/25/2021,140829,39.68217244,-75.75383112,0,0,0,2,1,2,0
11102,7,2,3/25/2021,140829,39.68217244,-75.75386331,0,0,0,2,1,2,0
11103,7,2,3/25/2021,140829,39.68217244,-75.75387404,0,0,0,2,1,2,0
11104,7,2,3/25/2021,140829,39.68212393,-75.75380162,0,0,0,2,1,1,0
11105,7,2,3/25/2021,140829,39.6820971,-75.75381503,9,0,9,2,1,2,0
11106,7,2,3/25/2021,140830,39.68209916,-75.75376139,0,1,1,2,1,2,1
11107,7,2,3/25/2021,140836,39.68195673,-75.75372115,0,0,0,2,1,2,0
11109,7,2,3/25/2021,140836,39.68194847,-75.75372115,0,0,0,2,1,2,0
11110,7,2,3/25/2021,140900,39.6816182,-75.75345293,1,1,1,9,0,1,0
11114,7,2,3/25/2021,140901,39.68174411,-75.75341002,1,0,1,2,1,1,0
11115,7,2,3/25/2021,140901,39.6817276,-75.7534127,1,0,1,2,1,2,0
11117,7,2,3/25/2021,140911,39.68166567,-75.75281188,0,1,1,4,1,1,0
11121,7,2,3/25/2021,140913,39.68165742,-75.75244978,1,1,1,2,1,1,0
11122,7,2,3/25/2021,140913,39.68161613,-75.75250611,1,1,1,2,1,1,0
11124,7,2,3/25/2021,140920,39.68184939,-75.75200186,1,1,1,2,1,2,0
11125,7,2,3/25/2021,140934,39.68178127,-75.75138495,0,0,0,2,1,2,0
11127,7,2,3/25/2021,140934,39.68176682,-75.75138495,0,0,0,2,1,2,0
11128,7,2,3/25/2021,140943,39.68148608,-75.75137958,1,0,1,3,0,1,0
11129,7,2,3/25/2021,140943,39.68147163,-75.75135544,1,0,1,3,0,1,0
11130,7,2,3/25/2021,140958,39.68110626,-75.75052396,0,1,1,3,1,1,0
11132,7,2,3/25/2021,141049,39.68194228,-75.74943766,1,0,1,2,1,2,0
11133,7,2,3/25/2021,141049,39.68192989,-75.74940816,1,0,1,2,1,2,0
11134,7,2,3/25/2021,141108,39.68099212,-75.74972181,1,1,1,3,1,1,0
11135,7,2,3/25/2021,141121,39.68016641,-75.74962793,0,0,0,2,1,1,0
11138,7,2,3/25/2021,141121,39.68016435,-75.74966012,0,0,0,2,1,2,0
11139,7,2,3/25/2021,141121,39.68016641,-75.74968962,0,0,0,2,0,1,0
11140,7,2,3/25/2021,141126,39.68013648,-75.74971846,1,0,1,2,1,2,0
11141,7,2,3/25/2021,141126,39.6801757,-75.74972114,1,0,1,2,1,2,0
11143,7,2,3/25/2021,141126,39.68015093,-75.74975333,1,0,1,2,1,2,0
11144,7,2,3/25/2021,141126,39.68017777,-75.74975064,1,0,1,2,1,1,0
11145,7,2,3/25/2021,141127,39.68015093,-75.74973187,1,0,1,2,1,2,0
11146,7,2,3/25/2021,141127,39.68015093,-75.74976942,1,0,1,2,1,2,0
11151,7,2,3/25/2021,141128,39.68004565,-75.74976137,1,1,1,2,1,1,0
11152,7,2,3/25/2021,141131,39.67977316,-75.74960044,1,1,1,9,0,9,9
11160,7,2,3/25/2021,141137,39.67946765,-75.74964336,1,0,1,2,1,2,0
11164,7,2,3/25/2021,141137,39.67947384,-75.74967018,1,0,1,2,1,2,0
11166,7,2,3/25/2021,141141,39.67943668,-75.74971846,0,1,1,2,1,1,0
11167,7,2,3/25/2021,141143,39.67924264,-75.74984452,1,1,1,4,9,2,1
11169,7,2,3/25/2021,141144,39.67919929,-75.74971309,1,1,1,2,9,9,9
11170,7,2,3/25/2021,141236,39.67914897,-75.74795612,1,1,1,3,0,2,1
11171,7,2,3/25/2021,141240,39.67930586,-75.74766376,0,1,1,2,1,1,0
11172,7,2,3/25/2021,141306,39.67986115,-75.74693688,0,1,1,2,1,2,1
11173,7,2,3/25/2021,141348,39.68197318,-75.74722043,1,1,1,2,0,1,1
11174,7,2,3/25/2021,141445,39.68332111,-75.74556551,0,1,1,3,1,1,0
11175,7,2,3/25/2021,141457,39.68371898,-75.74544884,0,0,0,3,1,2,1
11176,7,2,3/25/2021,141457,39.68370969,-75.74543945,0,0,0,3,9,1,9
11177,7,2,3/25/2021,141457,39.68371795,-75.74542872,0,0,0,2,1,2,0
11178,7,2,3/25/2021,141502,39.68354146,-75.74570365,1,1,1,3,1,1,0
11179,7,2,3/25/2021,141512,39.68364673,-75.74627898,0,1,1,3,1,2,9
11181,7,2,3/25/2021,141514,39.6835043,-75.7462307,1,0,1,2,0,2,0
11187,7,2,3/25/2021,141514,39.68349089,-75.74623472,1,0,1,2,1,2,0
11188,7,2,3/25/2021,141514,39.68349398,-75.74627361,1,0,1,3,0,1,0
11192,7,2,3/25/2021,141518,39.68347437,-75.74648015,1,0,1,2,1,2,0
11193,7,2,3/25/2021,141518,39.68348366,-75.74647076,1,0,1,2,1,2,1
11195,7,2,3/25/2021,141527,39.68358377,-75.74717886,1,1,1,2,1,1,0
11196,7,2,3/25/2021,141531,39.68341657,-75.74744574,1,1,1,2,1,2,1
12002,7,2,3/25/2021,141539,39.68352598,-75.74777565,1,0,1,1,1,2,0
12003,7,2,3/25/2021,141539,39.68353217,-75.74778102,1,0,1,3,1,1,0
12004,7,2,3/25/2021,141541,39.68351978,-75.74790842,1,0,1,3,1,1,0
12005,7,2,3/25/2021,141541,39.68352185,-75.74790037,1,0,1,3,1,2,0
12006,7,2,3/25/2021,141541,39.68352185,-75.74788696,1,0,1,2,1,1,0
12007,7,2,3/25/2021,141542,39.683366,-75.74801035,1,0,1,3,1,1,0
12008,7,2,3/25/2021,141542,39.68336497,-75.74801437,1,0,1,3,1,2,0
12009,7,2,3/25/2021,141547,39.68335258,-75.7483188,1,1,1,4,1,2,0
12010,7,2,3/25/2021,141559,39.68331337,-75.74880026,1,1,1,3,1,1,0
12011,7,2,3/25/2021,141559,39.68328756,-75.7489518,1,1,1,3,0,2,1
12012,7,2,3/25/2021,141606,39.68327105,-75.74917845,1,0,1,2,9,2,1
12013,7,2,3/25/2021,141606,39.68327931,-75.74918247,1,0,1,2,1,2,1
12014,7,2,3/25/2021,141606,39.68328963,-75.74918247,1,0,1,2,1,2,0
12016,7,2,3/25/2021,141607,39.68341864,-75.74910335,1,1,1,3,1,1,1
12018,7,2,3/25/2021,141617,39.68339387,-75.74963845,1,0,1,9,0,2,0
12019,7,2,3/25/2021,141617,39.68340006,-75.74964113,1,0,1,9,0,9,9
12020,7,2,3/25/2021,141619,39.68321944,-75.74990533,1,1,1,2,1,2,0
12021,7,2,3/25/2021,141621,39.6833402,-75.74996433,0,0,0,2,1,1,0
12022,7,2,3/25/2021,141621,39.68334742,-75.74989326,1,0,0,2,0,1,0
12023,7,2,3/25/2021,141622,39.6831988,-75.75011454,1,1,1,2,1,1,0
12024,7,2,3/25/2021,141625,39.6832566,-75.75037874,0,0,0,2,1,1,0
12025,7,2,3/25/2021,141625,39.68326692,-75.75038812,0,0,0,2,1,1,1
12026,7,2,3/25/2021,141625,39.68327621,-75.75038142,0,0,0,2,1,1,0
12027,7,2,3/25/2021,141629,39.68315442,-75.75056247,1,1,1,3,1,2,9
12028,7,2,3/25/2021,141629,39.6833144,-75.75055576,1,0,1,2,1,2,1
12029,7,2,3/25/2021,141629,39.68331956,-75.75055576,1,0,1,2,1,2,0
12030,7,2,3/25/2021,141632,39.68330511,-75.75061611,1,0,0,2,1,1,0
12031,7,2,3/25/2021,141632,39.68331337,-75.75061611,1,0,0,2,1,2,0
12032,7,2,3/25/2021,141632,39.68332228,-75.75062098,1,0,0,2,1,1,0
12033,7,2,3/25/2021,141634,39.68315364,-75.7506429,0,1,1,2,1,1,0
12034,7,2,3/25/2021,141641,39.68326494,-75.75123015,1,1,1,2,1,1,0
12037,7,2,3/25/2021,141641,39.68327337,-75.7511425,1,1,1,2,0,1,0
12038,7,2,3/25/2021,141645,39.68308281,-75.75149529,1,1,1,2,1,2,0
12039,7,2,3/25/2021,141645,39.6830963,-75.75148434,1,1,1,3,9,2,9
12040,7,2,3/25/2021,141648,39.68308281,-75.7515194,0,1,1,2,1,1,0
12041,7,2,3/25/2021,141653,39.68317894,-75.75190944,0,1,1,3,1,1,1
12045,7,2,3/25/2021,141653,39.68322447,-75.75189629,1,1,1,3,1,2,1
12046,7,2,3/25/2021,141659,39.68317219,-75.7523959,1,0,1,2,1,1,1
12048,7,2,3/25/2021,141659,39.68316207,-75.75239809,1,0,1,2,0,1,0
12050,7,2,3/25/2021,141703,39.68301199,-75.75259749,1,1,1,2,1,2,0
12051,7,2,3/25/2021,141708,39.68311148,-75.7530467,0,1,1,2,1,1,0
12054,7,2,3/25/2021,141723,39.68293104,-75.75387499,1,1,1,2,1,2,0
12058,7,2,3/25/2021,141728,39.68293104,-75.75382459,1,0,1,2,1,2,0
12059,7,2,3/25/2021,141728,39.68294285,-75.75382459,1,0,0,2,1,2,0
12060,7,2,3/25/2021,141728,39.68294748,-75.75382021,1,0,1,2,1,2,0
12063,7,2,3/25/2021,141728,39.68293736,-75.7538739,1,1,1,2,1,1,0
12064,7,2,3/25/2021,141757,39.68380464,-75.75283818,0,0,0,2,1,1,0
12065,7,2,3/25/2021,141757,39.68380717,-75.75282942,0,0,0,2,1,2,0
